0,84,0,16,3,4,17,19,0,7,2,9,55.0,0,0,0,0.0119047619048,0.178571428571,0.0,2.97619047619,0,0.0
0,112,0,13,6,9,28,30,0,5,4,4,53.5,0,0,0,0.0,0.151785714286,0.0,3.16964285714,0,0.0
0,112,0,13,6,9,28,30,0,5,4,4,53.5,0,0,0,0.0,0.151785714286,0.0,3.16964285714,0,0.0
0,84,0,16,3,4,17,19,0,7,2,9,55.0,0,0,0,0.0119047619048,0.178571428571,0.0,2.97619047619,0,0.0
0,1278,0,164,46,127,276,333,5,82,39,69,63.5,0,0,0,0.000782472613459,0.18779342723,0.0,3.13536776213,0,0.0
0,1279,0,163,46,128,276,333,5,82,39,69,62.5,0,0,0,0.000781860828772,0.188428459734,0.0,3.13369820172,0,0.0
0,793,0,113,0,95,169,186,2,59,49,44,81.5,0,0,0,0.0,0.117276166456,0.0,3.33039092055,0,0.0
0,474,0,50,2,62,107,114,0,34,24,19,60.0,0,0,0,0.00210970464135,0.143459915612,0.0,3.29324894515,0,0.0
0,1180,0,101,40,110,184,289,1,79,54,195,-38.5,0,0,0,0.0559322033898,0.152542372881,0.000201207243461,3.2593220339,0,0.0
0,856,0,66,29,84,130,192,6,74,46,129,2.5,0,0,0,0.0502336448598,0.156542056075,0.000283848992336,3.15420560748,0,0.0
0,83,0,3,9,4,15,14,0,12,10,9,56.5,0,0,0,0.0481927710843,0.204819277108,0.00280898876404,3.39759036145,0,0.0
0,418,0,18,41,35,60,85,4,30,13,74,11.5,0,0,0,0.0813397129187,0.131578947368,0.00799543118218,3.31818181818,0,0.0
0,604,0,34,21,46,144,105,2,44,38,84,61.5,0,0,0,0.0380794701987,0.110927152318,0.0109308885755,3.7880794702,0,0.0
0,25,0,0,2,2,3,5,0,2,1,4,47.5,0,0,0,0.08,0.08,0.0337078651685,2.76,0,0.0
0,24,0,0,4,0,3,4,0,4,1,4,50.0,0,0,0,0.0416666666667,0.125,0.00980392156863,3.45833333333,0,0.0
0,46,0,0,2,7,6,8,0,5,0,7,44.5,0,0,0,0.0652173913043,0.0869565217391,0.0104166666667,3.28260869565,0,0.0
0,20,0,1,2,2,2,3,0,1,3,3,49.5,0,0,0,0.0,0.05,0.010752688172,3.8,0,0.0
0,347,0,23,16,32,65,58,2,25,26,48,49.5,0,0,0,0.0201729106628,0.135446685879,0.010582010582,3.46109510086,0,0.0
0,35,0,1,3,4,5,8,0,1,1,7,44.5,0,0,0,0.114285714286,0.0857142857143,0.0123456790123,3.77142857143,0,0.0
0,1143,0,57,73,108,169,211,3,94,48,208,-31.0,0,0,0,0.0481189851269,0.110236220472,0.0107313195548,3.52143482065,0,0.0
0,12,0,0,2,3,0,3,0,1,0,3,46.0,0,0,0,0.166666666667,0.0833333333333,0.025641025641,2.58333333333,0,0.0
0,390,0,14,22,30,64,88,2,22,12,67,12.5,0,0,0,0.0794871794872,0.117948717949,0.00826446280992,3.44871794872,0,0.0
0,166,0,8,22,17,25,23,2,12,3,25,40.5,0,0,0,0.0602409638554,0.192771084337,0.0151285930408,3.18674698795,0,0.0
0,25,0,0,3,5,4,4,0,0,0,5,45.0,0,0,0,0.04,0.12,0.0194174757282,3.36,0,0.0
0,7,0,0,1,1,2,1,0,0,0,1,49.5,0,0,0,0.0,0.285714285714,0.08,3.0,0,0.0
0,18,0,1,2,3,2,3,0,0,0,3,47.0,0,0,0,0.111111111111,0.222222222222,0.0322580645161,2.77777777778,0,0.0
0,26,0,1,2,1,5,3,0,5,2,2,53.5,0,0,0,0.0384615384615,0.0769230769231,0.0204081632653,2.92307692308,0,0.0
0,430,0,21,34,25,74,83,3,31,27,63,39.5,0,0,0,0.0511627906977,0.132558139535,0.00808189655172,3.44418604651,0,0.0
0,41,0,1,3,1,7,7,0,5,3,6,51.0,0,0,0,0.0731707317073,0.0975609756098,0.0236686390533,3.29268292683,0,0.0
0,42,0,0,5,4,6,7,0,3,3,7,47.0,0,0,0,0.0714285714286,0.166666666667,0.0116279069767,3.30952380952,0,0.0
0,920,0,44,68,64,160,173,5,63,53,156,11.0,0,0,0,0.045652173913,0.121739130435,0.00899775056236,3.47608695652,0,0.0
0,11,0,0,0,2,2,3,0,1,0,1,48.5,0,0,0,0.0,0.0909090909091,0.0208333333333,3.54545454545,0,0.0
0,6,0,0,2,0,1,1,0,1,0,1,50.0,0,0,0,0.0,0.5,0.0434782608696,3.16666666667,0,0.0
0,1641,0,174,46,152,352,362,4,143,84,155,90.0,0,0,0,0.0036563071298,0.129189518586,0.0,3.50396099939,0,0.0
0,442,0,36,4,58,55,100,0,33,11,81,-2.0,0,0,0,0.0,0.180995475113,0.0,3.27375565611,0,0.0
0,106,0,9,0,12,21,31,0,6,2,11,42.0,0,0,0,0.0,0.150943396226,0.0,3.16037735849,0,0.0
0,231,0,16,2,22,48,58,0,22,9,33,41.0,0,0,0,0.0,0.12987012987,0.0,3.36796536797,0,0.0
0,95,0,9,2,9,18,23,0,8,7,13,48.5,0,0,0,0.0,0.2,0.0,3.14736842105,0,0.0
0,28,0,3,0,3,3,7,0,3,1,4,48.0,0,0,0,0.0,0.0714285714286,0.0,3.32142857143,0,0.0
0,4,0,0,0,1,0,1,0,0,0,2,48.0,0,0,0,0.0,0.0,0.0,3.25,0,0.0
0,92,0,7,1,8,19,31,0,4,2,10,41.5,0,0,0,0.0,0.119565217391,0.0,3.3152173913,0,0.0
0,6,0,0,0,1,0,1,0,2,0,2,49.0,0,0,0,0.0,0.0,0.0,3.66666666667,0,0.0
0,99,0,5,0,19,18,30,0,6,4,7,38.5,0,0,0,0.0,0.0707070707071,0.0,3.29292929293,0,0.0
0,18,0,1,0,3,6,4,0,0,0,2,49.0,0,0,0,0.0,0.111111111111,0.0,3.16666666667,0,0.0
0,1101,0,84,22,138,192,251,2,92,55,161,-14.5,0,0,0,0.0,0.13987284287,0.0,3.38692098093,0,0.0
0,255,0,24,5,33,55,43,0,20,15,37,50.5,0,0,0,0.0,0.145098039216,0.0,3.36862745098,0,0.0
0,29,0,3,0,4,8,7,0,1,1,1,50.5,0,0,0,0.0,0.103448275862,0.0,3.27586206897,0,0.0
0,602,0,72,0,57,123,129,0,57,21,80,53.5,0,0,0,0.0,0.0448504983389,0.0,3.34551495017,0,0.0
0,11,0,0,2,0,8,0,0,0,0,0,54.0,0,0,0,0.181818181818,0.181818181818,0.016393442623,4.81818181818,0,0.0
0,11,0,0,2,0,8,0,0,0,0,0,54.0,0,0,0,0.181818181818,0.181818181818,0.016393442623,4.81818181818,0,0.0
0,11,0,0,2,0,8,0,0,0,0,0,54.0,0,0,0,0.181818181818,0.181818181818,0.016393442623,4.81818181818,0,0.0
0,48,0,3,3,2,12,10,0,2,3,5,51.5,0,0,0,0.0,0.25,0.00520833333333,3.20833333333,0,0.025641025641
0,113,0,2,7,15,5,24,0,13,2,26,28.5,0,0,0,0.106194690265,0.0353982300885,0.0,2.90265486726,0,0.0
0,39,0,4,1,2,18,2,0,5,1,1,61.5,0,0,0,0.0,0.282051282051,0.0185185185185,4.69230769231,0,0.0
0,35,0,6,0,0,15,4,0,3,1,1,60.0,0,0,0,0.0,0.257142857143,0.00909090909091,5.37142857143,0,0.0
0,26,0,3,0,0,13,2,0,3,1,1,58.5,0,0,0,0.0,0.115384615385,0.0,5.61538461538,0,0.0
0,11,0,3,0,0,3,2,0,0,1,1,52.0,0,0,0,0.0,0.181818181818,0.0,3.54545454545,0,0.0
0,9,0,1,0,0,2,5,0,0,1,0,49.5,0,0,0,0.0,0.222222222222,0.0,5.33333333333,0,0.0
0,22,0,0,2,0,5,5,0,0,2,2,50.0,0,0,0,0.0,0.227272727273,0.0229885057471,3.27272727273,0,0.0
0,17,0,2,0,0,5,6,0,1,0,1,50.5,0,0,0,0.0,0.176470588235,0.0,3.88235294118,0,0.0
0,48,0,8,0,3,13,8,0,3,4,1,58.0,0,0,0,0.0,0.270833333333,0.0147058823529,3.375,0,0.0
0,25,0,2,1,0,8,5,0,1,0,3,51.5,0,0,0,0.04,0.16,0.017094017094,3.96,0,0.0
0,24,0,0,6,1,7,2,0,0,1,1,52.0,0,0,0,0.0,0.5,0.0537634408602,3.375,0,0.0
0,57,0,5,1,5,15,9,0,4,3,2,55.5,0,0,0,0.0,0.19298245614,0.0163265306122,3.56140350877,0,0.0
0,21,0,2,2,0,7,4,0,3,2,1,54.5,0,0,0,0.0,0.190476190476,0.010989010989,3.47619047619,0,0.0
0,12,0,0,3,1,1,3,0,1,0,2,48.0,0,0,0,0.0833333333333,0.333333333333,0.0,3.16666666667,0,0.0
0,11,0,0,0,0,7,0,0,0,0,2,52.5,0,0,0,0.0,0.363636363636,0.0,3.45454545455,0,0.0
0,30,0,0,3,2,3,7,0,2,2,5,46.5,0,0,0,0.0,0.133333333333,0.00806451612903,3.33333333333,0,0.0
0,6,0,0,1,1,0,2,0,0,1,1,48.5,0,0,0,0.0,0.166666666667,0.0454545454545,3.0,0,0.0
0,109,0,8,7,4,25,20,0,10,10,11,59.0,0,0,0,0.137614678899,0.0917431192661,0.0175054704595,3.33944954128,0,0.0
0,17,0,1,0,1,4,4,0,2,2,0,52.0,0,0,0,0.0,0.117647058824,0.0,4.11764705882,0,0.0
0,15,0,0,0,1,5,3,0,3,2,1,52.5,0,0,0,0.0,0.133333333333,0.0,3.66666666667,0,0.0
0,10,0,0,0,0,3,2,0,1,0,2,50.0,0,0,0,0.0,0.2,0.0,3.2,0,0.0
0,22,0,1,6,1,1,4,0,0,2,3,48.0,0,0,0,0.0454545454545,0.454545454545,0.0416666666667,2.68181818182,0,0.0
0,36,0,4,2,4,7,8,0,2,1,5,48.5,0,0,0,0.0,0.138888888889,0.0,3.94444444444,0,0.0
0,6,0,2,1,1,1,1,0,0,0,0,50.5,0,0,0,0.0,0.666666666667,0.0277777777778,5.33333333333,0,0.0
0,72,0,1,2,7,13,16,0,3,2,15,40.5,0,0,0,0.0138888888889,0.222222222222,0.02,3.43055555556,0,0.0
0,18,0,4,1,2,3,2,0,3,0,2,52.0,0,0,0,0.0,0.222222222222,0.0111111111111,4.11111111111,0,0.0
0,18,0,0,1,4,3,3,0,0,0,1,47.5,0,0,0,0.0,0.611111111111,0.0,3.61111111111,0,0.0
0,174,0,0,11,3,118,11,0,2,1,13,97.0,0,0,0,0.833333333333,0.0862068965517,0.00130208333333,3.58620689655,0,0.0
0,12,0,1,1,0,1,4,0,0,0,2,48.0,0,0,0,0.0,0.0833333333333,0.0238095238095,2.66666666667,0,0.0
0,12,0,0,1,0,6,2,0,2,0,0,53.0,0,0,0,0.0,0.0833333333333,0.0149253731343,4.75,0,0.0
0,16,0,2,1,2,2,3,0,0,1,2,49.0,0,0,0,0.0625,0.1875,0.0246913580247,4.375,0,0.0
0,16,0,3,2,3,3,5,0,0,0,0,49.0,0,0,0,0.0,0.125,0.0120481927711,4.375,0,0.0
0,25,0,3,1,1,5,3,0,3,3,0,55.0,0,0,0,0.0,0.2,0.0210526315789,3.16,0,0.0
0,39,0,3,2,4,8,5,0,3,3,4,52.0,0,0,0,0.0512820512821,0.0769230769231,0.0,3.12820512821,0,0.0
0,22,0,0,1,0,18,0,0,2,0,1,59.5,0,0,0,0.909090909091,0.136363636364,0.00884955752212,4.22727272727,0,0.0
0,11,0,0,6,0,1,2,0,1,0,1,49.5,0,0,0,0.0,0.545454545455,0.0,2.0,0,0.0
0,25,0,3,1,1,13,2,0,1,0,1,56.5,0,0,0,0.0,0.68,0.00862068965517,3.84,0,0.0
0,16,0,3,0,2,2,4,0,0,1,0,50.0,0,0,0,0.0,0.0625,0.0,3.125,0,0.0
0,12,0,4,1,0,4,0,0,0,0,2,53.0,0,0,0,0.0,0.25,0.0,3.08333333333,0,0.0
0,12,0,4,1,0,4,0,0,0,0,2,53.0,0,0,0,0.0,0.25,0.0,3.08333333333,0,0.0
0,22,0,1,3,2,3,4,0,1,1,1,49.5,0,0,0,0.0,0.363636363636,0.0,3.0,0,0.0
0,45,0,8,0,3,7,7,0,4,3,4,54.0,0,0,0,0.0,0.0888888888889,0.00796812749004,4.66666666667,0,0.0
0,70,0,9,4,3,17,12,0,3,1,3,56.0,0,0,0,0.0142857142857,0.157142857143,0.0144927536232,3.2,0,0.0
0,33,0,0,2,5,4,8,0,1,1,5,44.0,0,0,0,0.0909090909091,0.121212121212,0.00666666666667,3.69696969697,0,0.0
0,50,0,1,3,1,11,11,0,3,1,6,49.0,0,0,0,0.16,0.12,0.0142857142857,3.34,0,0.0
0,35,0,3,3,5,5,6,0,2,3,4,49.0,0,0,0,0.0,0.114285714286,0.00558659217877,4.22857142857,0,0.0
0,230,0,19,5,14,52,41,0,24,14,19,67.5,0,0,0,0.0,0.0739130434783,0.00736497545008,4.45652173913,0,0.0
0,12,0,1,1,1,1,2,0,0,0,1,49.0,0,0,0,0.0,0.416666666667,0.025,2.83333333333,0,0.0
0,27,0,0,0,1,10,4,0,4,2,4,53.5,0,0,0,0.037037037037,0.148148148148,0.00833333333333,3.55555555556,0,0.0
0,30,0,0,0,0,5,7,0,4,1,8,47.5,0,0,0,0.133333333333,0.1,0.016,3.26666666667,0,0.0
0,23,0,4,2,1,4,3,0,1,0,5,50.0,0,0,0,0.0,0.0869565217391,0.010101010101,3.39130434783,0,0.0
